dataset_source,phase,type,wt_pct,wavelength_(nm),mms1,mms2,jsc_mars-1,mgs-1_prototype,temperature_(¡c),m/z_18_(h2o),m/z_32_(o2),m/z_44_(co2),m/z_64_(so2),mass_(%),diameter_(microns),%_retained,%_channel
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Plagioclase,Crystalline,27.1,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Pyroxene,Crystalline,20.3,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Olivine,Crystalline,13.7,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Magnetite,Crystalline,1.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Hematite,Crystalline,1.1,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Anhydrite,Crystalline,0.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Quartz,Crystalline,0.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Ilmenite,Crystalline,0.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Basaltic Glass,Amorphous,22.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Hydrated Silica (Opal),Amorphous,5.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Mg-sulfate,Amorphous,4.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Ferrihydrite,Amorphous,1.7,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Fe-carbonate,Amorphous,1.4,,,,,,,,,,,,,,
fig4_spectralData.csv,,,,500.0,0.101725,0.0930477,0.0514167,0.121064,,,,,,,,,
fig4_spectralData.csv,,,,501.0,0.101983,0.0931756,0.0520429,0.121398,,,,,,,,,
fig4_spectralData.csv,,,,502.0,0.10225,0.0933247,0.0527037,0.121731,,,,,,,,,
fig4_spectralData.csv,,,,503.0,0.102489,0.0934666,0.0534257,0.12212,,,,,,,,,
fig4_spectralData.csv,,,,504.0,0.102715,0.0935919,0.0540491,0.122468,,,,,,,,,
fig4_spectralData.csv,,,,505.0,0.102977,0.0937524,0.0546702,0.122803,,,,,,,,,
fig4_spectralData.csv,,,,506.0,0.103276,0.0939544,0.055358,0.123149,,,,,,,,,
fig4_spectralData.csv,,,,507.0,0.103496,0.0941002,0.056082,0.123515,,,,,,,,,
fig4_spectralData.csv,,,,508.0,0.103715,0.0942193,0.0568229,0.123897,,,,,,,,,
fig4_spectralData.csv,,,,509.0,0.103957,0.094336,0.0575833,0.124285,,,,,,,,,
fig4_spectralData.csv,,,,510.0,0.104217,0.0944753,0.0583821,0.12466,,,,,,,,,
fig4_spectralData.csv,,,,511.0,0.104487,0.0946367,0.0591429,0.125044,,,,,,,,,
fig4_spectralData.csv,,,,512.0,0.104773,0.0948099,0.0598965,0.125432,,,,,,,,,
fig4_spectralData.csv,,,,513.0,0.105076,0.094981,0.0606908,0.125813,,,,,,,,,
fig4_spectralData.csv,,,,514.0,0.105338,0.0951502,0.0614904,0.126214,,,,,,,,,
fig4_spectralData.csv,,,,515.0,0.1056,0.0953144,0.0622904,0.126609,,,,,,,,,
fig4_spectralData.csv,,,,516.0,0.105888,0.0954767,0.0630919,0.126988,,,,,,,,,
fig4_spectralData.csv,,,,517.0,0.106202,0.0956688,0.0639135,0.127406,,,,,,,,,
fig4_spectralData.csv,,,,518.0,0.106498,0.0958456,0.0647475,0.127837,,,,,,,,,
fig4_spectralData.csv,,,,519.0,0.106785,0.0960181,0.0655962,0.128268,,,,,,,,,
fig4_spectralData.csv,,,,520.0,0.107123,0.0962438,0.0664718,0.128696,,,,,,,,,
fig4_spectralData.csv,,,,521.0,0.107472,0.096487,0.0673617,0.129128,,,,,,,,,
fig4_spectralData.csv,,,,522.0,0.107807,0.0967146,0.0682633,0.129563,,,,,,,,,
fig4_spectralData.csv,,,,523.0,0.10812,0.0969101,0.069173,0.130004,,,,,,,,,
fig4_spectralData.csv,,,,524.0,0.10845,0.0971439,0.0700306,0.130467,,,,,,,,,
fig4_spectralData.csv,,,,525.0,0.108807,0.0973986,0.0709233,0.130934,,,,,,,,,
fig4_spectralData.csv,,,,526.0,0.109187,0.0976568,0.071896,0.131393,,,,,,,,,
fig4_spectralData.csv,,,,527.0,0.109551,0.0979269,0.0728685,0.131854,,,,,,,,,
fig4_spectralData.csv,,,,528.0,0.109964,0.0982325,0.0738178,0.132322,,,,,,,,,
fig4_spectralData.csv,,,,529.0,0.110413,0.0985623,0.0747576,0.132803,,,,,,,,,
fig4_spectralData.csv,,,,530.0,0.110815,0.0988697,0.0757396,0.133308,,,,,,,,,
fig4_spectralData.csv,,,,531.0,0.111261,0.0992101,0.0767194,0.133822,,,,,,,,,
fig4_spectralData.csv,,,,532.0,0.111733,0.0995718,0.0776857,0.134337,,,,,,,,,
fig4_spectralData.csv,,,,533.0,0.112183,0.0999252,0.0786456,0.134848,,,,,,,,,
fig4_spectralData.csv,,,,534.0,0.112676,0.100305,0.0796778,0.135398,,,,,,,,,
fig4_spectralData.csv,,,,535.0,0.113191,0.100708,0.0807185,0.13595,,,,,,,,,
fig4_spectralData.csv,,,,536.0,0.113715,0.101134,0.0817242,0.136483,,,,,,,,,
fig4_spectralData.csv,,,,537.0,0.114257,0.101587,0.0827517,0.13702,,,,,,,,,
fig4_spectralData.csv,,,,538.0,0.114828,0.102061,0.0837864,0.137573,,,,,,,,,
fig4_spectralData.csv,,,,539.0,0.115425,0.102558,0.084828,0.13815,,,,,,,,,
fig4_spectralData.csv,,,,540.0,0.11602,0.103095,0.0858945,0.138759,,,,,,,,,
fig4_spectralData.csv,,,,541.0,0.116654,0.10367,0.0869568,0.139334,,,,,,,,,
fig4_spectralData.csv,,,,542.0,0.117335,0.104283,0.0880074,0.139908,,,,,,,,,
fig4_spectralData.csv,,,,543.0,0.118037,0.104918,0.0890392,0.14053,,,,,,,,,
fig4_spectralData.csv,,,,544.0,0.118741,0.105576,0.0900938,0.141144,,,,,,,,,
fig4_spectralData.csv,,,,545.0,0.119453,0.106252,0.0911734,0.141771,,,,,,,,,
fig4_spectralData.csv,,,,546.0,0.120192,0.106954,0.0922701,0.142436,,,,,,,,,
fig4_spectralData.csv,,,,547.0,0.12099,0.107721,0.0933512,0.143102,,,,,,,,,
fig4_spectralData.csv,,,,548.0,0.121823,0.108542,0.0944167,0.143793,,,,,,,,,
fig4_spectralData.csv,,,,549.0,0.122681,0.109403,0.0954852,0.144506,,,,,,,,,
fig4_spectralData.csv,,,,550.0,0.123561,0.110286,0.0966144,0.145184,,,,,,,,,
fig4_spectralData.csv,,,,551.0,0.124488,0.11123,0.0977151,0.145897,,,,,,,,,
fig4_spectralData.csv,,,,552.0,0.12547,0.112245,0.0987897,0.146648,,,,,,,,,
fig4_spectralData.csv,,,,553.0,0.126505,0.11332,0.0998884,0.147401,,,,,,,,,
fig4_spectralData.csv,,,,554.0,0.127558,0.114427,0.101014,0.148153,,,,,,,,,
fig4_spectralData.csv,,,,555.0,0.128648,0.115586,0.102133,0.148925,,,,,,,,,
fig4_spectralData.csv,,,,556.0,0.1298,0.116823,0.103219,0.149737,,,,,,,,,
fig4_spectralData.csv,,,,557.0,0.130972,0.118105,0.104356,0.150556,,,,,,,,,
fig4_spectralData.csv,,,,558.0,0.132191,0.119444,0.105505,0.151395,,,,,,,,,
fig4_spectralData.csv,,,,559.0,0.133473,0.12085,0.106634,0.152256,,,,,,,,,
fig4_spectralData.csv,,,,560.0,0.134783,0.122323,0.107757,0.153115,,,,,,,,,
fig4_spectralData.csv,,,,561.0,0.136128,0.123857,0.108872,0.153992,,,,,,,,,
fig4_spectralData.csv,,,,562.0,0.137513,0.125455,0.109979,0.154892,,,,,,,,,
fig4_spectralData.csv,,,,563.0,0.138961,0.127129,0.111094,0.155815,,,,,,,,,
fig4_spectralData.csv,,,,564.0,0.140451,0.128864,0.112224,0.156758,,,,,,,,,
fig4_spectralData.csv,,,,565.0,0.141983,0.130659,0.113355,0.157712,,,,,,,,,
fig4_spectralData.csv,,,,566.0,0.143561,0.132522,0.114468,0.158671,,,,,,,,,
fig4_spectralData.csv,,,,567.0,0.145179,0.134475,0.115596,0.159643,,,,,,,,,
fig4_spectralData.csv,,,,568.0,0.146831,0.13648,0.116732,0.16062,,,,,,,,,
fig4_spectralData.csv,,,,569.0,0.148515,0.138511,0.117864,0.161602,,,,,,,,,
fig4_spectralData.csv,,,,570.0,0.150208,0.140603,0.118976,0.162614,,,,,,,,,
fig4_spectralData.csv,,,,571.0,0.151948,0.142763,0.120102,0.163648,,,,,,,,,
fig4_spectralData.csv,,,,572.0,0.153736,0.144978,0.121243,0.164696,,,,,,,,,
fig4_spectralData.csv,,,,573.0,0.155511,0.147211,0.122354,0.16575,,,,,,,,,
fig4_spectralData.csv,,,,574.0,0.157328,0.149511,0.123488,0.166822,,,,,,,,,
fig4_spectralData.csv,,,,575.0,0.159187,0.151863,0.124641,0.1679,,,,,,,,,
fig4_spectralData.csv,,,,576.0,0.161057,0.154223,0.12578,0.16896,,,,,,,,,
fig4_spectralData.csv,,,,577.0,0.162943,0.156617,0.126878,0.170021,,,,,,,,,
fig4_spectralData.csv,,,,578.0,0.164852,0.159047,0.127973,0.17108,,,,,,,,,
fig4_spectralData.csv,,,,579.0,0.166786,0.16151,0.129104,0.172136,,,,,,,,,
fig4_spectralData.csv,,,,580.0,0.168706,0.163989,0.130236,0.1732,,,,,,,,,
fig4_spectralData.csv,,,,581.0,0.170637,0.166471,0.131356,0.174264,,,,,,,,,
fig4_spectralData.csv,,,,582.0,0.172585,0.168953,0.13246,0.175327,,,,,,,,,
fig4_spectralData.csv,,,,583.0,0.174507,0.171445,0.133559,0.176402,,,,,,,,,
fig4_spectralData.csv,,,,584.0,0.176443,0.173946,0.134658,0.177481,,,,,,,,,
fig4_spectralData.csv,,,,585.0,0.178391,0.176448,0.135755,0.178552,,,,,,,,,
fig4_spectralData.csv,,,,586.0,0.180309,0.178936,0.13684,0.1796,,,,,,,,,
fig4_spectralData.csv,,,,587.0,0.18222,0.181401,0.137963,0.180658,,,,,,,,,
fig4_spectralData.csv,,,,588.0,0.184121,0.18384,0.139092,0.181715,,,,,,,,,
fig4_spectralData.csv,,,,589.0,0.186002,0.186245,0.140171,0.182743,,,,,,,,,
fig4_spectralData.csv,,,,590.0,0.187864,0.188599,0.141241,0.183775,,,,,,,,,
fig4_spectralData.csv,,,,591.0,0.189708,0.190918,0.142324,0.184788,,,,,,,,,
fig4_spectralData.csv,,,,592.0,0.191537,0.193215,0.143427,0.18577,,,,,,,,,
fig4_spectralData.csv,,,,593.0,0.193333,0.195456,0.144499,0.186753,,,,,,,,,
fig4_spectralData.csv,,,,594.0,0.195078,0.197641,0.145581,0.187725,,,,,,,,,
fig4_spectralData.csv,,,,595.0,0.196779,0.199777,0.146683,0.188682,,,,,,,,,
fig4_spectralData.csv,,,,596.0,0.198489,0.201874,0.147756,0.189639,,,,,,,,,
fig4_spectralData.csv,,,,597.0,0.200168,0.203927,0.148848,0.190587,,,,,,,,,
fig4_spectralData.csv,,,,598.0,0.20183,0.205952,0.149957,0.191531,,,,,,,,,
fig4_spectralData.csv,,,,599.0,0.20352,0.207976,0.15106,0.192481,,,,,,,,,
fig4_spectralData.csv,,,,600.0,0.205227,0.209999,0.152201,0.193428,,,,,,,,,
fig4_spectralData.csv,,,,601.0,0.20694,0.212013,0.153367,0.194382,,,,,,,,,
fig4_spectralData.csv,,,,602.0,0.208647,0.214008,0.154538,0.19536,,,,,,,,,
fig4_spectralData.csv,,,,603.0,0.210311,0.215917,0.155709,0.196323,,,,,,,,,
fig4_spectralData.csv,,,,604.0,0.211818,0.217649,0.156846,0.197221,,,,,,,,,
fig4_spectralData.csv,,,,605.0,0.213136,0.219192,0.157924,0.198026,,,,,,,,,
fig4_spectralData.csv,,,,606.0,0.214369,0.220643,0.158919,0.198743,,,,,,,,,
fig4_spectralData.csv,,,,607.0,0.215538,0.222016,0.159927,0.199424,,,,,,,,,
fig4_spectralData.csv,,,,608.0,0.216673,0.223333,0.160973,0.200098,,,,,,,,,
fig4_spectralData.csv,,,,609.0,0.217828,0.224642,0.162006,0.200767,,,,,,,,,
fig4_spectralData.csv,,,,610.0,0.218966,0.2259,0.163038,0.201472,,,,,,,,,
fig4_spectralData.csv,,,,611.0,0.220058,0.227078,0.164061,0.202198,,,,,,,,,
fig4_spectralData.csv,,,,612.0,0.221078,0.228154,0.165061,0.202895,,,,,,,,,
fig4_spectralData.csv,,,,613.0,0.222028,0.229153,0.166074,0.203554,,,,,,,,,
fig4_spectralData.csv,,,,614.0,0.222954,0.230143,0.167098,0.20417,,,,,,,,,
fig4_spectralData.csv,,,,615.0,0.223891,0.231165,0.168125,0.204741,,,,,,,,,
fig4_spectralData.csv,,,,616.0,0.22478,0.232144,0.169157,0.205274,,,,,,,,,
fig4_spectralData.csv,,,,617.0,0.225622,0.233081,0.170176,0.205787,,,,,,,,,
fig4_spectralData.csv,,,,618.0,0.226421,0.233975,0.171178,0.206296,,,,,,,,,
fig4_spectralData.csv,,,,619.0,0.227183,0.234816,0.172194,0.206834,,,,,,,,,
fig4_spectralData.csv,,,,620.0,0.227965,0.235648,0.173192,0.20736,,,,,,,,,
fig4_spectralData.csv,,,,621.0,0.228779,0.236474,0.174182,0.207876,,,,,,,,,
fig4_spectralData.csv,,,,622.0,0.229574,0.23724,0.175195,0.208404,,,,,,,,,
fig4_spectralData.csv,,,,623.0,0.230327,0.237952,0.176199,0.208913,,,,,,,,,
fig4_spectralData.csv,,,,624.0,0.231044,0.238626,0.177185,0.209402,,,,,,,,,
fig4_spectralData.csv,,,,625.0,0.231741,0.239286,0.178159,0.209878,,,,,,,,,
fig4_spectralData.csv,,,,626.0,0.232354,0.239924,0.179144,0.2103,,,,,,,,,
fig4_spectralData.csv,,,,627.0,0.23293,0.240559,0.180132,0.210684,,,,,,,,,
fig4_spectralData.csv,,,,628.0,0.23352,0.241198,0.181109,0.211054,,,,,,,,,
fig4_spectralData.csv,,,,629.0,0.234131,0.241812,0.182075,0.211439,,,,,,,,,
fig4_spectralData.csv,,,,630.0,0.234741,0.242387,0.183048,0.211856,,,,,,,,,
fig4_spectralData.csv,,,,631.0,0.235339,0.242927,0.184037,0.212297,,,,,,,,,
fig4_spectralData.csv,,,,632.0,0.235942,0.243474,0.185034,0.212715,,,,,,,,,
fig4_spectralData.csv,,,,633.0,0.236524,0.243992,0.186034,0.213094,,,,,,,,,
fig4_spectralData.csv,,,,634.0,0.237099,0.244501,0.187035,0.213444,,,,,,,,,
fig4_spectralData.csv,,,,635.0,0.237703,0.245052,0.188037,0.213797,,,,,,,,,
fig4_spectralData.csv,,,,636.0,0.238278,0.245617,0.189045,0.214159,,,,,,,,,
fig4_spectralData.csv,,,,637.0,0.238839,0.24619,0.190073,0.214527,,,,,,,,,
fig4_spectralData.csv,,,,638.0,0.239411,0.24677,0.191125,0.214898,,,,,,,,,
fig4_spectralData.csv,,,,639.0,0.23999,0.247333,0.19216,0.215275,,,,,,,,,
fig4_spectralData.csv,,,,640.0,0.240556,0.247871,0.193193,0.215644,,,,,,,,,
fig4_spectralData.csv,,,,641.0,0.241103,0.248391,0.194246,0.216002,,,,,,,,,
fig4_spectralData.csv,,,,642.0,0.241662,0.24892,0.195318,0.216369,,,,,,,,,
fig4_spectralData.csv,,,,643.0,0.242237,0.249451,0.196376,0.216734,,,,,,,,,
fig4_spectralData.csv,,,,644.0,0.242824,0.24998,0.197416,0.217089,,,,,,,,,
fig4_spectralData.csv,,,,645.0,0.243407,0.250508,0.198479,0.217436,,,,,,,,,
fig4_spectralData.csv,,,,646.0,0.243988,0.251045,0.19954,0.217769,,,,,,,,,
fig4_spectralData.csv,,,,647.0,0.244574,0.251597,0.200608,0.218098,,,,,,,,,
fig4_spectralData.csv,,,,648.0,0.245177,0.25217,0.201703,0.21844,,,,,,,,,
fig4_spectralData.csv,,,,649.0,0.24578,0.252722,0.202754,0.218781,,,,,,,,,
fig4_spectralData.csv,,,,650.0,0.246389,0.253277,0.203813,0.219124,,,,,,,,,
fig4_spectralData.csv,,,,651.0,0.247014,0.253866,0.204933,0.219473,,,,,,,,,
fig4_spectralData.csv,,,,652.0,0.24763,0.254454,0.20603,0.219794,,,,,,,,,
fig4_spectralData.csv,,,,653.0,0.248256,0.255036,0.207105,0.220106,,,,,,,,,
fig4_spectralData.csv,,,,654.0,0.248905,0.255616,0.208168,0.220423,,,,,,,,,
fig4_spectralData.csv,,,,655.0,0.249567,0.256211,0.209236,0.220742,,,,,,,,,
fig4_spectralData.csv,,,,656.0,0.250231,0.256814,0.210296,0.221068,,,,,,,,,
fig4_spectralData.csv,,,,657.0,0.250887,0.257416,0.211357,0.221398,,,,,,,,,
fig4_spectralData.csv,,,,658.0,0.251541,0.258002,0.212466,0.221726,,,,,,,,,
fig4_spectralData.csv,,,,659.0,0.252192,0.25859,0.213549,0.222038,,,,,,,,,
fig4_spectralData.csv,,,,660.0,0.252856,0.259189,0.214611,0.222336,,,,,,,,,
fig4_spectralData.csv,,,,661.0,0.253548,0.259801,0.215694,0.222629,,,,,,,,,
fig4_spectralData.csv,,,,662.0,0.254233,0.26042,0.216775,0.222915,,,,,,,,,
fig4_spectralData.csv,,,,663.0,0.254928,0.261039,0.217834,0.223196,,,,,,,,,
fig4_spectralData.csv,,,,664.0,0.255648,0.261655,0.218865,0.223475,,,,,,,,,
fig4_spectralData.csv,,,,665.0,0.256375,0.262295,0.21992,0.223748,,,,,,,,,
fig4_spectralData.csv,,,,666.0,0.257099,0.262942,0.220982,0.224038,,,,,,,,,
fig4_spectralData.csv,,,,667.0,0.257822,0.263592,0.222033,0.224351,,,,,,,,,
fig4_spectralData.csv,,,,668.0,0.258559,0.264248,0.223052,0.224656,,,,,,,,,
fig4_spectralData.csv,,,,669.0,0.259288,0.264914,0.224088,0.224965,,,,,,,,,
fig4_spectralData.csv,,,,670.0,0.260013,0.265587,0.225144,0.225273,,,,,,,,,
fig4_spectralData.csv,,,,671.0,0.26077,0.266261,0.226191,0.225558,,,,,,,,,
fig4_spectralData.csv,,,,672.0,0.261517,0.266939,0.227238,0.225841,,,,,,,,,
fig4_spectralData.csv,,,,673.0,0.262261,0.267632,0.228279,0.226126,,,,,,,,,
fig4_spectralData.csv,,,,674.0,0.263027,0.268352,0.229302,0.226411,,,,,,,,,
fig4_spectralData.csv,,,,675.0,0.263784,0.269038,0.230333,0.226713,,,,,,,,,
fig4_spectralData.csv,,,,676.0,0.264548,0.269717,0.231355,0.227007,,,,,,,,,
fig4_spectralData.csv,,,,677.0,0.265334,0.270426,0.232366,0.227286,,,,,,,,,
fig4_spectralData.csv,,,,678.0,0.266101,0.27113,0.233396,0.227575,,,,,,,,,
fig4_spectralData.csv,,,,679.0,0.266868,0.271858,0.234416,0.227849,,,,,,,,,
fig4_spectralData.csv,,,,680.0,0.267646,0.272612,0.235412,0.228104,,,,,,,,,
fig4_spectralData.csv,,,,681.0,0.268422,0.273344,0.2364,0.228374,,,,,,,,,
fig4_spectralData.csv,,,,682.0,0.269229,0.274093,0.237396,0.228637,,,,,,,,,
fig4_spectralData.csv,,,,683.0,0.270062,0.274854,0.23839,0.228896,,,,,,,,,
fig4_spectralData.csv,,,,684.0,0.270887,0.275601,0.239351,0.229165,,,,,,,,,
fig4_spectralData.csv,,,,685.0,0.271716,0.276335,0.240315,0.229435,,,,,,,,,
fig4_spectralData.csv,,,,686.0,0.27254,0.277065,0.241285,0.229709,,,,,,,,,
fig4_spectralData.csv,,,,687.0,0.273358,0.277811,0.242258,0.229997,,,,,,,,,
fig4_spectralData.csv,,,,688.0,0.274175,0.278559,0.243214,0.230281,,,,,,,,,
fig4_spectralData.csv,,,,689.0,0.274988,0.279311,0.244149,0.230547,,,,,,,,,
fig4_spectralData.csv,,,,690.0,0.2758,0.280065,0.245072,0.230789,,,,,,,,,
fig4_spectralData.csv,,,,691.0,0.276612,0.280809,0.246027,0.231029,,,,,,,,,
fig4_spectralData.csv,,,,692.0,0.277435,0.281545,0.246973,0.231275,,,,,,,,,
fig4_spectralData.csv,,,,693.0,0.278267,0.282279,0.247899,0.231528,,,,,,,,,
fig4_spectralData.csv,,,,694.0,0.279089,0.283023,0.24883,0.231777,,,,,,,,,
fig4_spectralData.csv,,,,695.0,0.27994,0.28379,0.24975,0.232034,,,,,,,,,
fig4_spectralData.csv,,,,696.0,0.280819,0.284578,0.250669,0.232301,,,,,,,,,
fig4_spectralData.csv,,,,697.0,0.281688,0.285367,0.251597,0.232567,,,,,,,,,
fig4_spectralData.csv,,,,698.0,0.282521,0.286148,0.252547,0.232833,,,,,,,,,
fig4_spectralData.csv,,,,699.0,0.283347,0.286929,0.253499,0.233086,,,,,,,,,
fig4_spectralData.csv,,,,700.0,0.284199,0.28772,0.25443,0.233319,,,,,,,,,
fig4_spectralData.csv,,,,701.0,0.285049,0.288515,0.255337,0.23354,,,,,,,,,
fig4_spectralData.csv,,,,702.0,0.285906,0.289324,0.256237,0.233769,,,,,,,,,
fig4_spectralData.csv,,,,703.0,0.286765,0.290139,0.257139,0.234008,,,,,,,,,
fig4_spectralData.csv,,,,704.0,0.287604,0.290931,0.258049,0.234231,,,,,,,,,
fig4_spectralData.csv,,,,705.0,0.288439,0.291717,0.258944,0.234451,,,,,,,,,
fig4_spectralData.csv,,,,706.0,0.289286,0.292514,0.259833,0.234681,,,,,,,,,
fig4_spectralData.csv,,,,707.0,0.290161,0.29333,0.260741,0.234922,,,,,,,,,
fig4_spectralData.csv,,,,708.0,0.29103,0.294137,0.261618,0.235163,,,,,,,,,
fig4_spectralData.csv,,,,709.0,0.291888,0.294928,0.262492,0.235395,,,,,,,,,
fig4_spectralData.csv,,,,710.0,0.292743,0.295706,0.263405,0.235611,,,,,,,,,
fig4_spectralData.csv,,,,711.0,0.293599,0.296479,0.264307,0.235824,,,,,,,,,
fig4_spectralData.csv,,,,712.0,0.294458,0.297245,0.265203,0.236043,,,,,,,,,
fig4_spectralData.csv,,,,713.0,0.29532,0.298003,0.266097,0.236272,,,,,,,,,
fig4_spectralData.csv,,,,714.0,0.296157,0.298759,0.266954,0.2365,,,,,,,,,
fig4_spectralData.csv,,,,715.0,0.296988,0.299505,0.267819,0.236703,,,,,,,,,
fig4_spectralData.csv,,,,716.0,0.29782,0.300228,0.268705,0.23688,,,,,,,,,
fig4_spectralData.csv,,,,717.0,0.298658,0.300924,0.269595,0.237076,,,,,,,,,
fig4_spectralData.csv,,,,718.0,0.299483,0.301619,0.27048,0.237264,,,,,,,,,
fig4_spectralData.csv,,,,719.0,0.300293,0.302321,0.271356,0.237449,,,,,,,,,
fig4_spectralData.csv,,,,720.0,0.301092,0.303024,0.27222,0.237648,,,,,,,,,
fig4_spectralData.csv,,,,721.0,0.301862,0.303736,0.273062,0.237843,,,,,,,,,
fig4_spectralData.csv,,,,722.0,0.302626,0.304448,0.273908,0.238031,,,,,,,,,
fig4_spectralData.csv,,,,723.0,0.303405,0.305148,0.274782,0.238213,,,,,,,,,
fig4_spectralData.csv,,,,724.0,0.304181,0.305835,0.275668,0.238385,,,,,,,,,
fig4_spectralData.csv,,,,725.0,0.304957,0.30651,0.276541,0.23857,,,,,,,,,
fig4_spectralData.csv,,,,726.0,0.305728,0.307168,0.277394,0.238773,,,,,,,,,
fig4_spectralData.csv,,,,727.0,0.306476,0.307791,0.278269,0.238962,,,,,,,,,
fig4_spectralData.csv,,,,728.0,0.307207,0.308395,0.279127,0.239132,,,,,,,,,
fig4_spectralData.csv,,,,729.0,0.30793,0.308991,0.279968,0.239287,,,,,,,,,
fig4_spectralData.csv,,,,730.0,0.308657,0.30959,0.280831,0.239435,,,,,,,,,
fig4_spectralData.csv,,,,731.0,0.309371,0.310198,0.281674,0.23957,,,,,,,,,
fig4_spectralData.csv,,,,732.0,0.310077,0.310807,0.282495,0.239704,,,,,,,,,
fig4_spectralData.csv,,,,733.0,0.310779,0.311398,0.283301,0.239851,,,,,,,,,
fig4_spectralData.csv,,,,734.0,0.311456,0.311964,0.284086,0.239995,,,,,,,,,
fig4_spectralData.csv,,,,735.0,0.312114,0.312512,0.284891,0.240128,,,,,,,,,
fig4_spectralData.csv,,,,736.0,0.312757,0.313047,0.285739,0.240251,,,,,,,,,
fig4_spectralData.csv,,,,737.0,0.313373,0.313557,0.286565,0.240389,,,,,,,,,
fig4_spectralData.csv,,,,738.0,0.313992,0.314049,0.287377,0.240531,,,,,,,,,
fig4_spectralData.csv,,,,739.0,0.314615,0.314529,0.28818,0.240667,,,,,,,,,
fig4_spectralData.csv,,,,740.0,0.315202,0.314994,0.288967,0.240794,,,,,,,,,
fig4_spectralData.csv,,,,741.0,0.315775,0.315461,0.289779,0.240928,,,,,,,,,
fig4_spectralData.csv,,,,742.0,0.316326,0.315899,0.2906,0.241059,,,,,,,,,
fig4_spectralData.csv,,,,743.0,0.316869,0.316292,0.291422,0.241191,,,,,,,,,
fig4_spectralData.csv,,,,744.0,0.317416,0.3167,0.292231,0.241318,,,,,,,,,
fig4_spectralData.csv,,,,745.0,0.317974,0.31713,0.293027,0.241439,,,,,,,,,
fig4_spectralData.csv,,,,746.0,0.318532,0.317558,0.293806,0.241548,,,,,,,,,
fig4_spectralData.csv,,,,747.0,0.319053,0.317939,0.29459,0.241639,,,,,,,,,
fig4_spectralData.csv,,,,748.0,0.31956,0.318322,0.295365,0.241735,,,,,,,,,
fig4_spectralData.csv,,,,749.0,0.320062,0.318722,0.296125,0.241837,,,,,,,,,
fig4_spectralData.csv,,,,750.0,0.32052,0.319083,0.296877,0.241909,,,,,,,,,
fig4_spectralData.csv,,,,751.0,0.320951,0.319419,0.297618,0.241971,,,,,,,,,
fig4_spectralData.csv,,,,752.0,0.321377,0.319749,0.298356,0.242043,,,,,,,,,
fig4_spectralData.csv,,,,753.0,0.321787,0.320057,0.299067,0.242104,,,,,,,,,
fig4_spectralData.csv,,,,754.0,0.322179,0.320339,0.299778,0.242168,,,,,,,,,
fig4_spectralData.csv,,,,755.0,0.322557,0.320595,0.300497,0.242231,,,,,,,,,
fig4_spectralData.csv,,,,756.0,0.322943,0.320841,0.301232,0.242301,,,,,,,,,
fig4_spectralData.csv,,,,757.0,0.32332,0.321095,0.301927,0.242382,,,,,,,,,
fig4_spectralData.csv,,,,758.0,0.323669,0.321346,0.302604,0.24245,,,,,,,,,
fig4_spectralData.csv,,,,759.0,0.32399,0.321589,0.303282,0.242498,,,,,,,,,
fig4_spectralData.csv,,,,760.0,0.324333,0.321844,0.303938,0.242571,,,,,,,,,
fig4_spectralData.csv,,,,761.0,0.324654,0.322064,0.304616,0.24263,,,,,,,,,
fig4_spectralData.csv,,,,762.0,0.324945,0.32225,0.305309,0.24267,,,,,,,,,
fig4_spectralData.csv,,,,763.0,0.325208,0.322434,0.30593,0.242703,,,,,,,,,
fig4_spectralData.csv,,,,764.0,0.325452,0.322602,0.306542,0.242746,,,,,,,,,
fig4_spectralData.csv,,,,765.0,0.325693,0.322755,0.307168,0.242786,,,,,,,,,
fig4_spectralData.csv,,,,766.0,0.325948,0.322898,0.307816,0.242801,,,,,,,,,
fig4_spectralData.csv,,,,767.0,0.326172,0.323027,0.308457,0.242782,,,,,,,,,
fig4_spectralData.csv,,,,768.0,0.326375,0.323146,0.309062,0.242749,,,,,,,,,
fig4_spectralData.csv,,,,769.0,0.326567,0.32325,0.30962,0.242719,,,,,,,,,
fig4_spectralData.csv,,,,770.0,0.326742,0.323292,0.31018,0.242687,,,,,,,,,
