wavenumber_cm_1,absorbance_norm_1um,phase,temperature_C,material,source,license
1737.76788,0.001278405223294,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1735.83917,0.0011963893932,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1733.91046,0.001092020365008,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1731.98175,0.000986693702973,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1730.05304,0.000879267245763,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1728.12433,0.000768607701658,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1726.19562,0.000661022946176,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1724.2669,0.000561632013516,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1722.33819,0.000473241103108,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1720.40948,0.000393522820917,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1718.48077,0.000328692334805,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1716.55206,0.000286081227507,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1714.62335,0.000255988743306,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1712.69464,0.000222508401729,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1710.76593,0.000179977261492,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1708.83722,0.000132946752458,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1706.90851,9.21808841841063e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1704.9798,6.27571479123124e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1703.05109,4.01339257942796e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1701.12238,1.86502510749897e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1699.19367,7.91147595562961e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1697.26496,8.47662376916431e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1695.33625,1.92155063025927e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1693.40754,3.73066597809734e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1691.47883,4.97476884994951e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1689.55012,4.40923358811098e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1687.62141,2.20418672604291e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1685.6927,-2.82525870462492e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1683.76399,-5.65037615689592e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1681.83528,1.41284128026834e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1679.90657,2.26071564167538e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1677.97786,2.82539997107932e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1676.04915,-3.21995784163813e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1674.12044,-5.93007885768561e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1672.19173,-7.3410855998534e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1670.26302,-7.90538965694548e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1668.33431,-7.397518541574e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1666.4056,-6.38163935066896e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1664.47689,-5.59138480525812e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1662.54818,-4.80101972590178e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1660.61947,-3.67173495152203e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1658.69076,-3.78467358544681e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1656.76205,-6.21230839454262e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1654.83334,-9.48514127763274e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1652.90463,-9.93641777597599e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1650.97592,-6.32519626243243e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1649.04721,-2.48574299187449e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1647.1185,0.0,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1645.18979,3.95559951729009e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1643.26108,5.08582166930026e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1641.33237,-6.78038359030996e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1639.40366,-3.55879406026801e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1637.47495,-6.60740606581542e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1635.54624,-8.3567923310141e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1633.61753,-8.13109550151631e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1631.68882,-6.21230839454262e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1629.76011,-4.91393579150852e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1627.8314,-4.34933289831129e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1625.90269,-3.84114205594003e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1623.97398,-3.21995784163813e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1622.04527,-2.14684242074756e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1620.11655,-1.13001873609181e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1618.18784,-2.26021826433672e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1616.25913,2.20418672604291e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1614.33042,6.72828794427839e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1612.40171,0.000115957399741,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1610.473,0.000156740431044,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1608.54429,0.000191882754289,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1606.61558,0.000225344949612,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1604.68687,0.000257691663651,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1602.75816,0.000288353008907,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1600.82945,0.000316189745947,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1598.90074,0.000342334678355,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1596.97203,0.000363941793896,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1595.04332,0.000382712573264,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1593.11461,0.000398075122924,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1591.1859,0.000410026660885,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1589.25719,0.000415149522511,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1587.32848,0.000414580292728,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1585.39977,0.000408319143546,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1583.47106,0.000394091838612,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1581.54235,0.000369629250416,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1579.61364,0.000334376244351,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1577.68493,0.000297441047962,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1575.75622,0.000274723690318,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1573.82751,0.000268478017774,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1571.8988,0.000261665344047,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1569.97009,0.000246339830614,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1568.04138,0.000228748995037,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1566.11267,0.000202089459257,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1564.18396,0.00015447393471,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1562.25525,8.70872179157289e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1560.32654,2.48683695949847e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1558.39783,0.0,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1556.46912,3.95684612746915e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1554.54041,0.000106898499815,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1552.6117,0.000165807325586,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1550.68299,0.000203790756008,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1548.75428,0.000217970221267,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1546.82557,0.000207760647635,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1544.89686,0.000173742051918,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1542.96815,0.000129548473246,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1541.03944,0.000102369594401,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1539.11073,0.000121053669233,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1537.18202,0.000179977261492,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1535.25331,0.000240664769174,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1533.3246,0.000251447873269,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1531.39589,0.00025428587428,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1529.46718,0.000245772298821,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1527.53847,0.000221941109239,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1525.60976,0.000189614847976,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1523.68105,0.000155040550271,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1521.75234,0.000131813970013,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1519.82363,0.000127849410277,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1517.89492,0.000132380358397,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1515.9662,0.000136345236052,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1514.03749,0.000135212385477,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1512.10878,0.000122186235986,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1510.18007,8.99169758229418e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1508.25136,4.40923358811098e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1506.32265,1.07372715479888e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1504.39394,-6.21538269831708e-06,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1502.46523,-2.25981153621569e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1500.53652,-4.51871968982239e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1498.60781,-6.77672518280546e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1496.6791,-8.86457723976095e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1494.75039,-0.000102184472869,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1492.82168,-0.000106696652276,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1490.89297,-0.000110644513714,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1488.96426,-0.000111772423466,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1487.03555,-0.000110644513714,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1485.10684,-0.000104440607611,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1483.17813,-8.7517400922866e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1481.24942,-5.36557749148234e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1479.32071,0.0,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1477.392,3.22179374093858e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1475.46329,8.42576017110908e-05,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1473.53458,0.000159007018291,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1471.60587,0.000266207035268,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1469.67716,0.000413441850365,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1467.74845,0.000621588380692,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1465.81974,0.000947605902505,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1463.89103,0.00146830653258,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1461.96232,0.002255525668938,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1460.03361,0.003360674659017,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1458.1049,0.004762611893673,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1456.17619,0.006255106880479,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1454.24748,0.007488602292313,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1452.31877,0.008253734951104,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1450.39006,0.008644172493348,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1448.46135,0.008987618411712,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1446.53264,0.00967547174308,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1444.60393,0.011010177447173,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1442.67522,0.013162009784399,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1440.74651,0.016189669776382,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1438.8178,0.020052057441044,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1436.88909,0.024537138900783,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1434.96038,0.029165293762947,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1433.03167,0.033332493500188,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1431.10296,0.036576411853535,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1429.17425,0.038644298586419,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1427.24554,0.039510852950078,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1425.31683,0.039459710107219,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1423.38812,0.039083813337765,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1421.45941,0.03916399096758,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1419.5307,0.040496094492172,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1417.60199,0.043723199023483,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1415.67328,0.049275701034261,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1413.74457,0.057434141242302,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1411.81586,0.068326994542819,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1409.88714,0.081845559443273,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1407.95843,0.097595475576232,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1406.02972,0.114827037417057,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1404.10101,0.132200568600541,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1402.1723,0.14784029577018,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1400.24359,0.159830256702747,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1398.31488,0.166791361522898,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1396.38617,0.168170707408281,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1394.45746,0.164512775058214,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1392.52875,0.157159863278189,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1390.60004,0.147678131214617,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1388.67133,0.137379618013924,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1386.74262,0.127268218834559,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1384.81391,0.118028973194818,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1382.8852,0.109844968143918,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1380.95649,0.102482439098932,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1379.02778,0.095548069812097,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1377.09907,0.088662452003311,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1375.17036,0.081591186983671,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1373.24165,0.07428602773947,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1371.31294,0.066823002753541,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1369.38423,0.059254097656191,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1367.45552,0.051605787282475,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1365.52681,0.043966275442659,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1363.5981,0.036550510212816,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1361.66939,0.029746766721817,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1359.74068,0.023975536084438,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1357.81197,0.01945731327237,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1355.88326,0.016160328406596,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1353.95455,0.013898613165829,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1352.02584,0.012439110227911,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1350.09713,0.011567712889772,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1348.16842,0.011118080713622,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1346.23971,0.010980660232926,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1344.311,0.011087819520663,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1342.38229,0.011396002304469,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1340.45358,0.01186598209171,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1338.52487,0.012448970040658,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1336.59616,0.013090014602905,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1334.66745,0.013734812248109,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1332.73874,0.014344063349608,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1330.81003,0.014892987957925,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1328.88132,0.015367140899062,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1326.95261,0.015763089783206,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1325.0239,0.016087417156636,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1323.09519,0.01634943351118,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1321.16648,0.016560379381018,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1319.23777,0.016728793197515,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1317.30906,0.016861906537542,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1315.38035,0.016971675464871,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1313.45164,0.017075542280521,amorphous,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
